ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00589	DB00227	Lisuride	Lovastatin	0.5	G, N	C	False	False
DB09167	DB00641	Dosulepin	Simvastatin	0.5	N	C, A	False	False
DB09167	DB00975	Dosulepin	Dipyridamole	0.5	N	B	False	False
DB01132	DB00933	Pioglitazone	Mesoridazine	0.5	A	N	False	False
DB08399	DB01095	Piceatannol	Fluvastatin	0.5		C	False	False
DB01132	DB04599	Pioglitazone	Aniracetam	0.5	A	N	False	False
DB00518	DB00175	Albendazole	Pravastatin	0.5	P	C	False	False
DB03010	DB00641	Patupilone	Simvastatin	0.5		C, A	False	False
DB03010	DB00227	Patupilone	Lovastatin	0.5		C	False	False
DB03010	DB00175	Patupilone	Pravastatin	0.5		C	False	False
DB01067	DB06153	Glipizide	Pizotifen	0.5	A	N	False	False
DB00966	DB00615	Telmisartan	Rifabutin	0.5	C	J	False	False
DB03010	DB02509	Patupilone	Farnesol	0.5			False	False
DB00518	DB08604	Albendazole	Triclosan	0.5	P	D	False	False
DB01067	DB01224	Glipizide	Quetiapine	0.5	A	N	False	False
DB00518	DB00949	Albendazole	Felbamate	0.5	P	N	False	False
DB01067	DB00806	Glipizide	Pentoxifylline	0.5	A	C, R	False	False
DB00518	DB01095	Albendazole	Fluvastatin	0.5	P	C	False	False
DB00518	DB00975	Albendazole	Dipyridamole	0.5	P	B	False	False
DB00518	DB00641	Albendazole	Simvastatin	0.5	P	C, A	False	False
DB00518	DB00227	Albendazole	Lovastatin	0.5	P	C	False	False
DB00518	DB01067	Albendazole	Glipizide	0.5	P	A	False	False
DB03010	DB01095	Patupilone	Fluvastatin	0.5		C	False	False
DB00518	DB02509	Albendazole	Farnesol	0.5	P		False	False
DB00794	DB04599	Primidone	Aniracetam	0.5	N	N	True	False
DB00518	DB01132	Albendazole	Pioglitazone	0.5	P	A	False	False
DB00643	DB08604	Mebendazole	Triclosan	0.5	P	D	False	False
DB00794	DB00975	Primidone	Dipyridamole	0.5	N	B	False	False
DB00643	DB00949	Mebendazole	Felbamate	0.5	P	N	False	False
DB00643	DB01095	Mebendazole	Fluvastatin	0.5	P	C	False	False
DB00643	DB00975	Mebendazole	Dipyridamole	0.5	P	B	False	False
DB00643	DB00641	Mebendazole	Simvastatin	0.5	P	C, A	False	False
DB00643	DB00227	Mebendazole	Lovastatin	0.5	P	C	False	False
DB00643	DB00175	Mebendazole	Pravastatin	0.5	P	C	False	False
DB00643	DB01067	Mebendazole	Glipizide	0.5	P	A	False	False
DB00643	DB02509	Mebendazole	Farnesol	0.5	P		False	False
DB00643	DB01132	Mebendazole	Pioglitazone	0.5	P	A	False	False
DB03010	DB00975	Patupilone	Dipyridamole	0.5		B	False	False
DB01132	DB06155	Pioglitazone	Rimonabant	0.5	A	A	False	False
DB01200	DB01095	Bromocriptine	Fluvastatin	0.5	G, N	C	False	False
DB09286	DB01067	Pipamperone	Glipizide	0.5	N	A	False	False
DB09286	DB00227	Pipamperone	Lovastatin	0.5	N	C	False	False
DB00715	DB08604	Paroxetine	Triclosan	0.5	N	D	False	False
DB01067	DB00543	Glipizide	Amoxapine	0.5	A	N	False	False
DB01132	DB00925	Pioglitazone	Phenoxybenzamine	0.5	A	C	False	False
DB01132	DB09232	Pioglitazone	Cilnidipine	0.5	A	C	True	False
DB01132	DB01403	Pioglitazone	Methotrimeprazine	0.5	A	N	False	False
DB08399	DB00975	Piceatannol	Dipyridamole	0.5		B	False	False
DB01132	DB08399	Pioglitazone	Piceatannol	0.5	A		False	False
DB01132	DB01186	Pioglitazone	Pergolide	0.5	A	N	False	False
DB08399	DB00641	Piceatannol	Simvastatin	0.5		C, A	False	False
DB01224	DB06486	Quetiapine	Enzastaurin	0.5	N		False	False
DB01132	DB00656	Pioglitazone	Trazodone	0.5	A	N	False	False
DB09286	DB00175	Pipamperone	Pravastatin	0.5	N	C	False	False
DB01067	DB00949	Glipizide	Felbamate	0.5	A	N	False	False
DB01132	DB00794	Pioglitazone	Primidone	0.5	A	N	False	False
DB00806	DB08604	Pentoxifylline	Triclosan	0.5	C, R	D	False	False
DB01200	DB08604	Bromocriptine	Triclosan	0.5	G, N	D	False	False
DB01132	DB00715	Pioglitazone	Paroxetine	0.5	A	N	True	False
DB01132	DB09167	Pioglitazone	Dosulepin	0.5	A	N	False	False
DB08399	DB00227	Piceatannol	Lovastatin	0.5		C	False	False
DB01132	DB00935	Pioglitazone	Oxymetazoline	0.5	A	S, R	False	False
DB01132	DB00420	Pioglitazone	Promazine	0.5	A	N	False	False
DB00966	DB00975	Telmisartan	Dipyridamole	0.5	C	B	False	False
DB01132	DB00575	Pioglitazone	Clonidine	0.5	A	C, N, S	False	False
DB01132	DB01239	Pioglitazone	Chlorprothixene	0.5	A	N	False	False
DB01224	DB08604	Quetiapine	Triclosan	0.5	N	D	False	False
DB01132	DB09286	Pioglitazone	Pipamperone	0.5	A	N	False	False
DB00966	DB00875	Telmisartan	Flupentixol	0.5	C	N	False	False
DB01132	DB00484	Pioglitazone	Brimonidine	0.5	A	D, S	False	False
DB01132	DB00409	Pioglitazone	Remoxipride	0.5	A	N	False	False
DB01175	DB01067	Escitalopram	Glipizide	0.5	N	A	True	False
DB09167	DB00175	Dosulepin	Pravastatin	0.5	N	C	False	False
DB01403	DB00227	Methotrimeprazine	Lovastatin	0.5	N	C	False	False
DB01403	DB01095	Methotrimeprazine	Fluvastatin	0.5	N	C	False	False
DB02509	DB00484	Farnesol	Brimonidine	0.5		D, S	False	False
DB02509	DB00570	Farnesol	Vinblastine	0.5		L	False	False
DB02509	DB00409	Farnesol	Remoxipride	0.5		N	False	False
DB02509	DB02424	Farnesol	Geldanamycin	0.5			False	False
DB02546	DB00975	Vorinostat	Dipyridamole	0.5	L	B	True	False
DB00726	DB01095	Trimipramine	Fluvastatin	0.5	N	C	False	False
DB06155	DB01095	Rimonabant	Fluvastatin	0.5	A	C	False	False
DB06155	DB00800	Rimonabant	Fenoldopam	0.5	A	C	False	False
DB06155	DB00975	Rimonabant	Dipyridamole	0.5	A	B	False	False
DB00726	DB00641	Trimipramine	Simvastatin	0.5	N	C, A	False	False
DB06155	DB00641	Rimonabant	Simvastatin	0.5	A	C, A	False	False
DB06155	DB00227	Rimonabant	Lovastatin	0.5	A	C	False	False
DB06155	DB00541	Rimonabant	Vincristine	0.5	A	L	False	False
DB00726	DB00227	Trimipramine	Lovastatin	0.5	N	C	False	False
DB06155	DB00175	Rimonabant	Pravastatin	0.5	A	C	False	False
DB06155	DB09167	Rimonabant	Dosulepin	0.5	A	N	True	False
DB06155	DB00420	Rimonabant	Promazine	0.5	A	N	True	False
DB06155	DB00756	Rimonabant	Hexachlorophene	0.5	A	D	False	False
DB00726	DB00175	Trimipramine	Pravastatin	0.5	N	C	False	False
DB00726	DB01067	Trimipramine	Glipizide	0.5	N	A	False	False
DB01393	DB00975	Bezafibrate	Dipyridamole	0.5	C	B	False	False
DB01782	DB04599	Pyrazolanthrone	Aniracetam	0.5		N	False	False
DB01403	DB08604	Methotrimeprazine	Triclosan	0.5	N	D	False	False
DB00935	DB01067	Oxymetazoline	Glipizide	0.5	S, R	A	False	False
DB01403	DB00806	Methotrimeprazine	Pentoxifylline	0.5	N	C, R	False	False
DB00408	DB00641	Loxapine	Simvastatin	0.5	N	C, A	False	False
DB06148	DB08604	Mianserin	Triclosan	0.5	N	D	False	False
DB00543	DB01095	Amoxapine	Fluvastatin	0.5	N	C	False	False
DB02509	DB00794	Farnesol	Primidone	0.5		N	False	False
DB02509	DB00541	Farnesol	Vincristine	0.5		L	False	False
DB00246	DB01067	Ziprasidone	Glipizide	0.5	N	A	False	False
DB02509	DB08399	Farnesol	Piceatannol	0.5			False	False
DB00246	DB00175	Ziprasidone	Pravastatin	0.5	N	C	False	False
DB02509	DB01186	Farnesol	Pergolide	0.5		N	False	False
DB02509	DB00320	Farnesol	Dihydroergotamine	0.5		N	False	False
DB00726	DB08604	Trimipramine	Triclosan	0.5	N	D	False	False
DB00246	DB00227	Ziprasidone	Lovastatin	0.5	N	C	False	False
DB02509	DB00656	Farnesol	Trazodone	0.5		N	False	False
DB00246	DB00641	Ziprasidone	Simvastatin	0.5	N	C, A	False	False
DB11886	DB00227	Infigratinib	Lovastatin	0.5		C	False	False
DB02509	DB00715	Farnesol	Paroxetine	0.5		N	False	False
DB06148	DB01095	Mianserin	Fluvastatin	0.5	N	C	False	False
DB02509	DB09167	Farnesol	Dosulepin	0.5		N	False	False
DB00246	DB08604	Ziprasidone	Triclosan	0.5	N	D	False	False
DB02509	DB00935	Farnesol	Oxymetazoline	0.5		S, R	False	False
DB06148	DB01067	Mianserin	Glipizide	0.5	N	A	False	False
DB06148	DB00175	Mianserin	Pravastatin	0.5	N	C	False	False
DB02509	DB00420	Farnesol	Promazine	0.5		N	False	False
DB02509	DB00575	Farnesol	Clonidine	0.5		C, N, S	False	False
DB02509	DB01239	Farnesol	Chlorprothixene	0.5		N	False	False
DB06148	DB00227	Mianserin	Lovastatin	0.5	N	C	False	False
DB06148	DB00641	Mianserin	Simvastatin	0.5	N	C, A	False	False
DB02509	DB09286	Farnesol	Pipamperone	0.5		N	False	False
DB00935	DB00175	Oxymetazoline	Pravastatin	0.5	S, R	C	False	False
DB06155	DB00408	Rimonabant	Loxapine	0.5	A	N	True	False
DB11886	DB00641	Infigratinib	Simvastatin	0.5		C, A	False	False
DB00641	DB00875	Simvastatin	Flupentixol	0.5	C, A	N	False	False
DB00675	DB00925	Tamoxifen	Phenoxybenzamine	0.5	L	C	False	False
DB01095	DB01224	Fluvastatin	Quetiapine	0.5	C	N	False	False
DB00641	DB00949	Simvastatin	Felbamate	0.5	C, A	N	False	False
DB00641	DB00543	Simvastatin	Amoxapine	0.5	C, A	N	False	False
DB01095	DB00806	Fluvastatin	Pentoxifylline	0.5	C	C, R	False	False
DB01095	DB00949	Fluvastatin	Felbamate	0.5	C	N	False	False
DB00675	DB00975	Tamoxifen	Dipyridamole	0.5	L	B	True	False
DB00543	DB08604	Amoxapine	Triclosan	0.5	N	D	False	False
DB00408	DB08604	Loxapine	Triclosan	0.5	N	D	False	False
DB00408	DB01095	Loxapine	Fluvastatin	0.5	N	C	False	False
DB01095	DB06153	Fluvastatin	Pizotifen	0.5	C	N	False	False
DB00935	DB01095	Oxymetazoline	Fluvastatin	0.5	S, R	C	False	False
DB00641	DB01184	Simvastatin	Domperidone	0.5	C, A	A	False	False
DB01403	DB00641	Methotrimeprazine	Simvastatin	0.5	N	C, A	False	False
DB00675	DB01149	Tamoxifen	Nefazodone	0.5	L	N	False	False
DB00935	DB00975	Oxymetazoline	Dipyridamole	0.5	S, R	B	False	False
DB05223	DB01782	Pracinostat	Pyrazolanthrone	0.5			False	False
DB05223	DB02587	Pracinostat	Colforsin	0.5			False	False
DB05223	DB00975	Pracinostat	Dipyridamole	0.5		B	False	False
DB01244	DB01149	Bepridil	Nefazodone	0.5	C	N	False	False
DB01067	DB00408	Glipizide	Loxapine	0.5	A	N	False	False
DB00935	DB00641	Oxymetazoline	Simvastatin	0.5	S, R	C, A	False	False
DB00935	DB00227	Oxymetazoline	Lovastatin	0.5	S, R	C	False	False
DB00641	DB00800	Simvastatin	Fenoldopam	0.5	C, A	C	False	False
DB01183	DB00412	Naloxone	Rosiglitazone	0.4999999999999998	A, V, N	A	False	False
DB00247	DB00159	Methysergide	Icosapent	0.49970095693779903	N		True	False
DB00159	DB06486	Icosapent	Enzastaurin	0.49970095693779903			False	False
DB02709	DB00320	Resveratrol	Dihydroergotamine	0.49812382739212024		N	False	False
DB00934	DB00783	Maprotiline	Estradiol	0.49725274725274726	N	G	False	False
DB06155	DB01151	Rimonabant	Desipramine	0.49690402476780204	A	N	True	False
DB00159	DB01200	Icosapent	Bromocriptine	0.49686520376175536		G, N	True	False
DB00604	DB00836	Cisapride	Loperamide	0.4967532467532467	A	A	False	False
DB00246	DB06486	Ziprasidone	Enzastaurin	0.4963235294117647	N		False	False
DB01247	DB00988	Isocarboxazid	Dopamine	0.49607843137254903	N	C	False	False
DB06155	DB00934	Rimonabant	Maprotiline	0.4948717948717951	A	N	True	False
DB00313	DB01173	Valproic acid	Orphenadrine	0.49404761904761907	N	M, N	False	False
DB02709	DB00543	Resveratrol	Amoxapine	0.49345335515548294		N	False	False
DB00132	DB00966	alpha-Linolenic acid	Telmisartan	0.49300699300699313		C	False	False
DB01118	DB00726	Amiodarone	Trimipramine	0.49249999999999994	C	N	False	False
DB01229	DB01149	Paclitaxel	Nefazodone	0.4916666666666667	L	N	False	False
DB01149	DB01248	Nefazodone	Docetaxel	0.4916666666666667	N	L	False	False
DB00794	DB01173	Primidone	Orphenadrine	0.491596638655462	N	M, N	False	False
DB00794	DB00783	Primidone	Estradiol	0.491596638655462	N	G	False	False
DB04216	DB01242	Quercetin	Clomipramine	0.4907407407407407		N	False	False
DB00363	DB06486	Clozapine	Enzastaurin	0.4904100529100528	N		False	False
DB13956	DB01403	Estradiol valerate	Methotrimeprazine	0.4896551724137932		N	False	False
DB13954	DB01403	Estradiol cypionate	Methotrimeprazine	0.4896551724137932		N	False	False
DB13953	DB01403	Estradiol benzoate	Methotrimeprazine	0.4896551724137932		N	False	False
DB09167	DB01183	Dosulepin	Naloxone	0.4887218045112782	N	A, V, N	False	False
DB01118	DB00408	Amiodarone	Loxapine	0.48750000000000004	C	N	False	False
DB00715	DB06486	Paroxetine	Enzastaurin	0.48750000000000004	N		False	False
DB09167	DB06486	Dosulepin	Enzastaurin	0.48750000000000004	N		False	False
DB02709	DB00934	Resveratrol	Maprotiline	0.4871794871794872		N	False	False
DB00726	DB00159	Trimipramine	Icosapent	0.4870129870129869	N		True	False
DB01244	DB00193	Bepridil	Tramadol	0.4866666666666666	C	N	False	False
DB00570	DB09213	Vinblastine	Dexibuprofen	0.48611111111111116	L	M	False	False
DB01173	DB01076	Orphenadrine	Atorvastatin	0.48571428571428577	M, N	C	False	False
DB13953	DB00368	Estradiol benzoate	Norepinephrine	0.4856060606060606		C	False	False
DB13954	DB00368	Estradiol cypionate	Norepinephrine	0.4856060606060606		C	False	False
DB13956	DB00368	Estradiol valerate	Norepinephrine	0.4856060606060606		C	False	False
DB05134	DB00836	Tanespimycin	Loperamide	0.4841269841269842		A	False	False
DB00836	DB09232	Loperamide	Cilnidipine	0.4841269841269842	A	C	False	False
DB00836	DB00615	Loperamide	Rifabutin	0.4841269841269842	A	J	False	False
DB01132	DB01244	Pioglitazone	Bepridil	0.4833333333333334	A	C	True	False
DB03756	DB04216	Doconexent	Quercetin	0.48316498316498313			False	False
DB00247	DB00806	Methysergide	Pentoxifylline	0.4829545454545454	N	C, R	False	False
DB00315	DB08399	Zolmitriptan	Piceatannol	0.4829545454545454	N		False	False
DB02709	DB01224	Resveratrol	Quetiapine	0.4815384615384617		N	False	False
DB00756	DB00363	Hexachlorophene	Clozapine	0.4814814814814814	D	N	False	False
DB01645	DB00363	Genistein	Clozapine	0.4795584045584047		N	False	False
DB06148	DB00806	Mianserin	Pentoxifylline	0.4782608695652173	N	C, R	False	False
DB00248	DB00806	Cabergoline	Pentoxifylline	0.4782608695652173	G, N	C, R	False	False
DB00091	DB02709	Cyclosporine	Resveratrol	0.4782051282051283	L, S		False	False
DB00575	DB00783	Clonidine	Estradiol	0.4780219780219779	C, N, S	G	True	False
DB01403	DB00966	Methotrimeprazine	Telmisartan	0.4761904761904763	N	C	False	False
DB00925	DB00191	Phenoxybenzamine	Phentermine	0.4761904761904763	C	A	False	False
DB06155	DB01403	Rimonabant	Methotrimeprazine	0.4761904761904763	A	N	True	False
DB02659	DB01118	Cholic Acid	Amiodarone	0.47588259441707703	A	C	False	False
DB02709	DB00540	Resveratrol	Nortriptyline	0.4758241758241759		N	False	False
DB03010	DB02709	Patupilone	Resveratrol	0.4750519750519753			False	False
DB01782	DB02266	Pyrazolanthrone	Flufenamic acid	0.4750000000000001		M	False	False
DB02709	DB06153	Resveratrol	Pizotifen	0.4737335834896812		N	False	False
DB00247	DB04216	Methysergide	Quercetin	0.473478835978836	N		False	False
DB06148	DB06486	Mianserin	Enzastaurin	0.4732142857142858	N		False	False
DB02709	DB01403	Resveratrol	Methotrimeprazine	0.47264957264957275		N	False	False
DB00575	DB01183	Clonidine	Naloxone	0.4725274725274726	C, N, S	A, V, N	False	False
DB02709	DB00368	Resveratrol	Norepinephrine	0.4725033738191633		C	False	False
DB02424	DB01242	Geldanamycin	Clomipramine	0.4722222222222221		N	False	False
DB00656	DB06486	Trazodone	Enzastaurin	0.47083333333333344	N		False	False
DB02509	DB01151	Farnesol	Desipramine	0.47058823529411775		N	False	False
DB01095	DB01151	Fluvastatin	Desipramine	0.47058823529411775	C	N	False	False
DB00175	DB01151	Pravastatin	Desipramine	0.47058823529411775	C	N	False	False
DB01151	DB08604	Desipramine	Triclosan	0.47058823529411775	N	D	False	False
DB06155	DB06153	Rimonabant	Pizotifen	0.47058823529411775	A	N	True	False
DB00227	DB01151	Lovastatin	Desipramine	0.47058823529411775	C	N	False	False
DB01184	DB06153	Domperidone	Pizotifen	0.47058823529411775	A	N	False	False
DB00975	DB01151	Dipyridamole	Desipramine	0.47058823529411775	B	N	False	False
DB00641	DB01151	Simvastatin	Desipramine	0.47058823529411775	C, A	N	False	False
DB00756	DB01151	Hexachlorophene	Desipramine	0.47058823529411775	D	N	False	False
DB01132	DB01151	Pioglitazone	Desipramine	0.47058823529411775	A	N	False	False
DB01067	DB01151	Glipizide	Desipramine	0.47058823529411775	A	N	False	False
DB00484	DB00477	Brimonidine	Chlorpromazine	0.47023809523809534	D, S	N	False	False
DB00734	DB00783	Risperidone	Estradiol	0.46992481203007497	N	G	False	False
DB00934	DB01183	Maprotiline	Naloxone	0.46868131868131857	N	A, V, N	False	False
DB09167	DB00159	Dosulepin	Icosapent	0.46837944664031617	N		True	False
DB00734	DB00159	Risperidone	Icosapent	0.46837944664031617	N		True	False
DB01149	DB00201	Nefazodone	Caffeine	0.46785714285714297	N	V, N, R	False	False
DB00570	DB00412	Vinblastine	Rosiglitazone	0.46703296703296715	L	A	False	False
DB02709	DB01151	Resveratrol	Desipramine	0.4670104177628118		N	False	False
DB00988	DB00641	Dopamine	Simvastatin	0.4666666666666668	C	C, A	False	False
DB00988	DB00227	Dopamine	Lovastatin	0.4666666666666668	C	C	False	False
DB00734	DB00806	Risperidone	Pentoxifylline	0.46666666666666656	N	C, R	False	False
DB00783	DB00191	Estradiol	Phentermine	0.4652014652014653	G	A	False	False
DB00159	DB00615	Icosapent	Rifabutin	0.465034965034965		J	False	False
DB00320	DB00159	Dihydroergotamine	Icosapent	0.465034965034965	N		True	False
DB01186	DB00159	Pergolide	Icosapent	0.465034965034965	N		True	False
DB01118	DB00320	Amiodarone	Dihydroergotamine	0.46467391304347827	C	N	False	False
DB00589	DB01118	Lisuride	Amiodarone	0.46467391304347827	G, N	C	False	False
DB00540	DB00966	Nortriptyline	Telmisartan	0.4642857142857144	N	C	False	False
DB00540	DB00975	Nortriptyline	Dipyridamole	0.4642857142857144	N	B	True	False
DB02509	DB00540	Farnesol	Nortriptyline	0.4642857142857144		N	False	False
DB00540	DB08604	Nortriptyline	Triclosan	0.4642857142857144	N	D	False	False
DB00540	DB01067	Nortriptyline	Glipizide	0.4642857142857144	N	A	False	False
DB00540	DB01095	Nortriptyline	Fluvastatin	0.4642857142857144	N	C	False	False
DB01132	DB00540	Pioglitazone	Nortriptyline	0.4642857142857144	A	N	False	False
DB00540	DB00175	Nortriptyline	Pravastatin	0.4642857142857144	N	C	False	False
DB00756	DB00540	Hexachlorophene	Nortriptyline	0.4642857142857144	D	N	False	False
DB00656	DB00201	Trazodone	Caffeine	0.4642857142857142	N	V, N, R	False	False
DB00783	DB00543	Estradiol	Amoxapine	0.4642857142857142	G	N	False	False
DB02424	DB00604	Geldanamycin	Cisapride	0.4642857142857142		A	False	False
DB06155	DB00363	Rimonabant	Clozapine	0.46424010217113665	A	N	True	False
DB04842	DB01118	Fluspirilene	Amiodarone	0.4640151515151516	N	C	True	False
DB00091	DB04216	Cyclosporine	Quercetin	0.4638590203106332	L, S		False	False
DB03010	DB00315	Patupilone	Zolmitriptan	0.4638157894736843		N	False	False
DB03010	DB00247	Patupilone	Methysergide	0.4638157894736843		N	False	False
DB01239	DB06486	Chlorprothixene	Enzastaurin	0.4638157894736843	N		False	False
DB04842	DB00159	Fluspirilene	Icosapent	0.4632034632034632	N		True	False
DB00659	DB00159	Acamprosate	Icosapent	0.4632034632034632	N		False	False
DB01118	DB01151	Amiodarone	Desipramine	0.4630882352941177	C	N	False	False
DB09213	DB06486	Dexibuprofen	Enzastaurin	0.4624999999999999	M		False	False
DB00934	DB00641	Maprotiline	Simvastatin	0.4615384615384617	N	C, A	False	False
DB00756	DB00934	Hexachlorophene	Maprotiline	0.4615384615384617	D	N	False	False
DB00934	DB00975	Maprotiline	Dipyridamole	0.4615384615384617	N	B	False	False
DB00934	DB00227	Maprotiline	Lovastatin	0.4615384615384617	N	C	False	False
DB00934	DB00175	Maprotiline	Pravastatin	0.4615384615384617	N	C	False	False
DB00934	DB01067	Maprotiline	Glipizide	0.4615384615384617	N	A	False	False
DB02709	DB06148	Resveratrol	Mianserin	0.4615384615384617		N	False	False
DB02709	DB00246	Resveratrol	Ziprasidone	0.4615384615384617		N	False	False
DB03010	DB00934	Patupilone	Maprotiline	0.4615384615384617		N	False	False
DB00934	DB01095	Maprotiline	Fluvastatin	0.4615384615384617	N	C	False	False
DB00934	DB08604	Maprotiline	Triclosan	0.4615384615384617	N	D	False	False
DB11830	DB00675	Mocetinostat	Tamoxifen	0.46153846153846145		L	True	False
DB01247	DB04946	Isocarboxazid	Iloperidone	0.46153846153846145	N	N	True	False
DB03010	DB00615	Patupilone	Rifabutin	0.46153846153846145		J	False	False
DB01239	DB00966	Chlorprothixene	Telmisartan	0.46153846153846145	N	C	False	False
DB00247	DB01229	Methysergide	Paclitaxel	0.4613095238095237	N	L	False	False
DB00315	DB01229	Zolmitriptan	Paclitaxel	0.4613095238095237	N	L	False	False
DB00247	DB01248	Methysergide	Docetaxel	0.4613095238095237	N	L	False	False
DB00315	DB01248	Zolmitriptan	Docetaxel	0.4613095238095237	N	L	False	False
DB13956	DB00268	Estradiol valerate	Ropinirole	0.46071428571428585		N	True	False
DB13954	DB00268	Estradiol cypionate	Ropinirole	0.46071428571428585		N	True	False
DB13953	DB00268	Estradiol benzoate	Ropinirole	0.46071428571428585		N	True	False
DB13953	DB00247	Estradiol benzoate	Methysergide	0.45972222222222237		N	False	False
DB13954	DB00247	Estradiol cypionate	Methysergide	0.45972222222222237		N	False	False
DB13956	DB00247	Estradiol valerate	Methysergide	0.45972222222222237		N	False	False
DB00201	DB01248	Caffeine	Docetaxel	0.45952380952380945	V, N, R	L	False	False
DB01229	DB00201	Paclitaxel	Caffeine	0.45952380952380945	L	V, N, R	False	False
DB01118	DB00540	Amiodarone	Nortriptyline	0.4586038961038963	C	N	False	False
DB00368	DB01095	Norepinephrine	Fluvastatin	0.4583333333333335	C	C	False	False
DB00368	DB00975	Norepinephrine	Dipyridamole	0.4583333333333335	C	B	False	False
DB01392	DB00641	Yohimbine	Simvastatin	0.4583333333333335	G	C, A	False	False
DB00756	DB00368	Hexachlorophene	Norepinephrine	0.4583333333333335	D	C	False	False
DB02509	DB01392	Farnesol	Yohimbine	0.4583333333333335		G	False	False
DB00368	DB00227	Norepinephrine	Lovastatin	0.4583333333333335	C	C	False	False
DB00368	DB00175	Norepinephrine	Pravastatin	0.4583333333333335	C	C	False	False
DB01132	DB01392	Pioglitazone	Yohimbine	0.4583333333333335	A	G	False	False
DB04842	DB08604	Fluspirilene	Triclosan	0.4583333333333335	N	D	False	False
DB01392	DB01067	Yohimbine	Glipizide	0.4583333333333335	G	A	False	False
DB01392	DB00175	Yohimbine	Pravastatin	0.4583333333333335	G	C	False	False
DB00368	DB00966	Norepinephrine	Telmisartan	0.4583333333333335	C	C	False	False
DB06155	DB00191	Rimonabant	Phentermine	0.4583333333333335	A	A	True	False
