Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
NMH002_NEU_24H:BRD-A97437073-050-09-5:10	DB00412	Rosiglitazone	0.19551770500723842	1.0735929428299664	0.24250420856271895	0.3677822616190454	NEU
LJP008_SKL_24H:A10	DB07232	Veliparib	0.20438987506160655	1.0717940348148782	0.24324013875806932	0.36880833340618174	SKL
LJP007_SKL.C_24H:H10	DB09053	Ibrutinib	-0.21360732395867782	-1.075919520547765	0.24388193365621857	0.36969120836320885	SKL.C
LJP009_NEU_24H:I05	DB11798	Tanzisertib	0.21906647815494512	1.083581145837261	0.24415778092610543	0.3700190619938929	NEU
LJP008_NPC_24H:M03	DB02709	Resveratrol	-0.2322280842026819	-1.0967602429236263	0.2445636512756855	0.37054375651818494	NPC
LJP009_NPC.CAS9_24H:O19	DB07232	Veliparib	-0.20753141135736491	-1.0743558872657326	0.24488101265822784	0.37093412597730097	NPC.CAS9
LJP009_SKL.C_24H:B19	DB16107	BI 2536	-0.20411881897609455	-1.0689562656842897	0.24501393366482707	0.37104499169329735	SKL.C
CPC015_NPC_24H:BRD-K45861246-001-08-4:10	DB11376	Azaperone	0.18387441476506572	1.0646867863025717	0.24522935779816513	0.3712807142681457	NPC
NMH001_NPC_24H:BRD-K09557221-001-01-6:10	DB13070	Surinabant	0.22301984215650827	1.0946182516277059	0.2459512083381056	0.372282871880193	NPC
LJP008_SKL.C_24H:K12	DB11962	GSK-1059615	0.22391095896700736	1.0878703187526217	0.24635162853895298	0.37279812825431813	SKL.C
CPC014_SKB_24H:BRD-K91900765-001-01-9:10	DB07138	Neflamapimod	-0.2319346506148461	-1.0940681411510138	0.24690389464836088	0.37354286253181146	SKB
DOSBIO001_NEU_24H:BRD-K27305650:0.37037	DB02656	LY-294002	0.21577575773227173	1.075111146178299	0.24704399086789108	0.37366381087687833	NEU
LJP009_NPC.TAK_24H:F01	DB11962	GSK-1059615	0.21908271654997127	1.0825156945737526	0.24770577339121336	0.3745302636614309	NPC.TAK
LJP008_SKL_24H:J04	DB12116	Epigallocatechin gallate	0.18894855212557038	1.060512007705295	0.24773742005550864	0.3745302636614309	SKL
LJP009_NPC.TAK_24H:I18	DB12146	Rigosertib	0.2082109422707179	1.0682830096687448	0.24798105682951146	0.37477672683302216	NPC.TAK
NMH002_NEU_24H:BRD-K43164539-001-09-9:10	DB02659	Cholic Acid	0.1680454457970714	1.0551535613698646	0.24802110817941952	0.37477672683302216	NEU
LJP009_NPC.TAK_24H:I22	DB11363	Alectinib	0.2027758758491721	1.0670290138984364	0.24847117496882978	0.3753655007068022	NPC.TAK
CPC016_NEU_24H:BRD-K69600043-328-03-0:10	DB00372	Thiethylperazine	-0.21779145284308943	-1.0806855301012062	0.24862893902113659	0.3755125137853879	NEU
NMH001_NPC_24H:BRD-K49808142-001-01-1:10	DB14630	Tyramine O-sulfate	-0.20727217703291803	-1.0794424726447762	0.24891737669037756	0.37585676810904844	NPC
DOSBIO001_NPC_24H:BRD-K81418486:0.37037	DB02546	Vorinostat	-0.1958136251328445	-1.064013706385803	0.24921893775534726	0.37621166939459505	NPC
LJP008_NPC.CAS9_24H:O06	DB07101	PD-0325901	0.20584817796610821	1.070431993902089	0.2492740726863994	0.37621166939459505	NPC.CAS9
LJP007_NEU_24H:A15	DB12742	Amuvatinib	-0.20134313938506124	-1.067971275578587	0.24933410220501415	0.37621166939459505	NEU
LJP008_SKL_24H:K24	DB12332	Rucaparib	0.19173229762681665	1.0592967522910155	0.24989265779304423	0.3768965675750783	SKL
CPC014_SKB_24H:BRD-K33551950-001-01-6:10	DB03758	Radicicol	-0.21016091622183097	-1.0683697339922131	0.24990936282062903	0.3768965675750783	SKB
NMH002_NEU_6H:BRD-K93754473-048-14-5:10	DB00675	Tamoxifen	0.20866112668374515	1.0733047765446033	0.2500044829379382	0.37694850679865827	NEU
CPC017_SKB_24H:BRD-K99107520-001-09-2:10	DB00949	Felbamate	0.18137169687010554	1.0579207026856638	0.2504153809636838	0.3774764247868002	SKB
LJP007_SKL.C_24H:H11	DB09053	Ibrutinib	-0.20348675930087892	-1.0641131912029982	0.2505401026194977	0.3775728087026492	SKL.C
CPC015_NPC_24H:BRD-A41304429-001-04-9:10	DB01297	Practolol	-0.21469483825930913	-1.0794476782962823	0.2506123520149297	0.3775900874889021	NPC
CPC018_NPC_24H:BRD-K32164935-001-17-5:10	DB00839	Tolazamide	0.17049057831961473	1.0532266695456038	0.2508038585209003	0.3777370814954892	NPC
LJP008_SKL.C_24H:A20	DB11740	MK-1775	-0.19408929962853103	-1.0603856030521348	0.25083152948629955	0.3777370814954892	SKL.C
CPC014_SKB_24H:BRD-K53972329-001-01-3:10	DB08877	Ruxolitinib	-0.21289281144065517	-1.0759529411882582	0.2508927693870196	0.37773773229087876	SKB
LJP007_NPC_24H:N15	DB09330	Osimertinib	0.20601834471861327	1.0680879747525904	0.25116417092768445	0.3780368267692157	NPC
NMH001_NPC_24H:BRD-A57226833-001-01-1:10	DB07780	Farnesyl diphosphate	0.18009641996115525	1.0550501338358567	0.25121313923105637	0.3780368267692157	NPC
LJP008_NPC.TAK_24H:I05	DB16239	Molibresib	-0.22232762668324016	-1.0890092127214754	0.2516020805928	0.37853042495579403	NPC.TAK
LJP007_SKL.C_24H:J19	DB03044	Doramapimod	-0.2182050710660065	-1.080888646689341	0.2520805484886378	0.3791584424240722	SKL.C
CPC018_NPC_24H:BRD-K76617868-003-03-6:10	DB08162	Fasudil	0.19470558930155976	1.0633691448786455	0.2525277177323757	0.3797390904268986	NPC
LJP007_NPC_24H:E10	DB05913	OSI-930	0.22690740226222655	1.087374769783369	0.2528142646323467	0.3800779796457255	NPC
CPC013_NPC_24H:BRD-K89839824-001-01-2:10	DB00293	Raltitrexed	0.1857788845224948	1.0564253251249032	0.2529531568228106	0.3801947762359786	NPC
LJP007_NPC_24H:F05	DB12848	PF-04217903	-0.215561706097175	-1.081210797648683	0.2533962131343704	0.3807685718410036	NPC
LJP009_NPC.CAS9_24H:I23	DB11363	Alectinib	-0.228336225180847	-1.0922744643506803	0.25366979123708466	0.3809341166424978	NPC.CAS9
LJP008_SKL.C_24H:G08	DB02546	Vorinostat	0.23832830189681453	1.0929656548809714	0.2536852632952124	0.3809341166424978	SKL.C
CPC016_SKB_24H:BRD-K99621550-003-03-4:10	DB01199	Tubocurarine	-0.2131024067948785	-1.0739007475724103	0.2536903478026422	0.3809341166424978	SKB
LJP009_NEU_24H:D04	DB11775	PF-03758309	-0.19264864095255613	-1.0634111606831722	0.2537742914580788	0.38096807601198296	NEU
LJP009_NPC.CAS9_24H:B15	DB11805	Saracatinib	-0.20739999981865986	-1.070177287500264	0.25454509563947175	0.3820328905804297	NPC.CAS9
DOSBIO002_NEU_24H:BRD-A90490067:10	DB00947	Fulvestrant	-0.21022336524685867	-1.0669374845356474	0.25462522342672766	0.3820608424944039	NEU
LPROT003_NPC_6H:D07	DB09073	Palbociclib	0.21054705247933256	1.0708476104110236	0.25523605984068387	0.38288490792811597	NPC
CPC018_SKB_24H:BRD-A31521121-001-15-7:10	DB00423	Methocarbamol	0.17002046685156197	1.05329477467246	0.2555301296720061	0.38323350205758133	SKB
LPROT003_NPC_6H:D21	DB04868	Nilotinib	-0.22045580839631	-1.0803827601580689	0.25592345495977814	0.3837307511972343	NPC
DOSBIO002_NEU_24H:BRD-A19037878:0.37037	DB04297	Trichostatin A	-0.21075053642651834	-1.0697968275032688	0.2561090966419675	0.38391643541020803	NEU
LJP008_SKL.C_24H:H18	DB11841	Entinostat	0.22680414967342047	1.083423940864152	0.25628370689228636	0.38408549751866894	SKL.C
CPC015_NPC_24H:BRD-A58048407-001-09-7:10	DB00393	Nimodipine	-0.24153098707923606	-1.0922299895914453	0.25672578613755087	0.3846373679332715	NPC
LJP008_NEU_24H:L15	DB08756	Y-27632	0.21288802315099647	1.0760179509849066	0.25683273465563017	0.3846373679332715	NEU
CPC013_NPC_24H:BRD-K79254416-001-08-5:10	DB01262	Decitabine	0.2105955665731298	1.0729078294948937	0.25684885994722156	0.3846373679332715	NPC
LPROT001_NPC.TAK_6H:C18	DB12291	Tacedinaline	-0.1984637290852612	-1.060370024258864	0.2569364714887103	0.3846373679332715	NPC.TAK
NMH001_NEU_24H:BRD-K52075040-001-06-3:10	DB01034	Cerulenin	-0.20067753047754452	-1.0591827652161623	0.25696153846153846	0.3846373679332715	NEU
LJP007_NPC.CAS9_24H:I08	DB06589	Pazopanib	-0.2139853797793091	-1.0789382827905791	0.2571207408150686	0.3847829539733091	NPC.CAS9
CPC018_SKB_24H:BRD-A18917088-001-03-1:10	DB00783	Estradiol	-0.21672090062440955	-1.0787986533839329	0.2574853669518235	0.3852358139462253	SKB
DOSBIO002_NPC_24H:BRD-K81418486:0.37037	DB02546	Vorinostat	0.19053516438896922	1.0626109419833933	0.25767556758028465	0.3854275525665129	NPC
CPC014_NPC_24H:BRD-K98372770-001-04-1:10	DB08078	{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid	0.22522275147150703	1.0823860016702551	0.257884388517499	0.3855782751821336	NPC
NMH002_NEU_6H:BRD-A19037878-001-02-3:10	DB04297	Trichostatin A	0.203379284882727	1.0613377617010336	0.2579004722121322	0.3855782751821336	NEU
LJP008_NEU_24H:J12	DB05223	Pracinostat	-0.21861008902877677	-1.0759540156839207	0.25817007981283224	0.3858282279735669	NEU
LJP009_NPC.TAK_24H:B11	DB12242	AZD-7762	-0.2192727793690744	-1.0819137613567127	0.258191877605621	0.3858282279735669	NPC.TAK
LJP009_NEU_24H:D02	DB11775	PF-03758309	-0.21918584420350082	-1.0815591276720906	0.25826937989678317	0.3858512236456991	NEU
CPC014_NPC_24H:BRD-K73838513-003-01-4:10	DB01012	Cinacalcet	0.20441486586826757	1.0694065818224041	0.25893635571054924	0.3867272229823564	NPC
NMH002_NEU_24H:BRD-A75409952-001-06-5:10	DB08059	Wortmannin	0.2233093183994844	1.0793276070182927	0.2589802394730526	0.3867272229823564	NEU
LJP008_SKL.C_24H:O02	DB07101	PD-0325901	0.227698876027589	1.0799819103927524	0.25916990336307116	0.3869174332351353	SKL.C
LJP008_NPC.TAK_24H:D01	DB09074	Olaparib	0.21794675723838977	1.0739023475685106	0.25950511044642427	0.38732478281912247	NPC.TAK
NMH002_NPC_24H:BRD-K27450477-003-06-8:10	DB07711	(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol	0.1853002424839022	1.055492609279951	0.26044661976139494	0.38863665672778896	NPC
LJP009_SKL_24H:N10	DB08896	Regorafenib	0.17670865711498865	1.0519086799846726	0.2606774668630339	0.38888770993111593	SKL
LJP009_SKL_24H:E13	DB13113	JNJ-38877605	-0.19414356756172552	-1.056500589606155	0.2613431436197071	0.3897871808320818	SKL
LJP007_NPC.CAS9_24H:F01	DB12848	PF-04217903	0.19784794754525403	1.0608983925539097	0.2615404452849652	0.38998781711718766	NPC.CAS9
LJP007_SKL.C_24H:G16	DB01254	Dasatinib	-0.19846503076913172	-1.0558025466706413	0.2617704684438639	0.3902371370226261	SKL.C
LJP008_NPC.TAK_24H:D21	DB13978	Selisistat	0.2015095574702691	1.0627796055768814	0.2621196343862085	0.39066390806313034	NPC.TAK
LJP009_SKL.C_24H:B13	DB11805	Saracatinib	-0.18925814534570096	-1.056995654559776	0.2625881168177241	0.3912682613748386	SKL.C
LJP008_NPC.TAK_24H:K09	DB11962	GSK-1059615	-0.19971779208009174	-1.0566765090811447	0.2626759457903825	0.3913052698440902	NPC.TAK
LJP008_NEU_24H:I06	DB16239	Molibresib	-0.21316340438966055	-1.073915765680864	0.2628894318875993	0.3915294056307281	NEU
LJP007_SKL.C_24H:G08	DB11963	Dacomitinib	0.2011796467809871	1.0628410705072155	0.263283378746594	0.3920221353724454	SKL.C
LJP008_SKL.C_24H:D03	DB09074	Olaparib	-0.24051420927483375	-1.089482639797748	0.26415411971423464	0.3932243929223162	SKL.C
LJP007_NPC_24H:I07	DB06589	Pazopanib	0.23624527412923832	1.0853932398635526	0.26481314723097704	0.39402789598802024	NPC
LJP009_NPC_24H:B17	DB11805	Saracatinib	-0.2192616106876408	-1.0797979533206692	0.26482074464745403	0.39402789598802024	NPC
LJP009_SKL.C_24H:G07	DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	0.17331827770533145	1.0506623033655664	0.2651782216999608	0.39442775895149895	SKL.C
LJP007_NPC.CAS9_24H:C05	DB11800	Tivozanib	-0.21975272778863808	-1.075395606222809	0.26521647603676934	0.39442775895149895	NPC.CAS9
LJP009_SKL_24H:H14	DB07138	Neflamapimod	-0.20523294244992246	-1.0664918046376515	0.26573300474845224	0.3951013464570094	SKL
LJP007_NPC.CAS9_24H:H12	DB09053	Ibrutinib	-0.19503273347588077	-1.058288109214528	0.26615600388391414	0.3956355817484744	NPC.CAS9
CPC015_SKB_24H:BRD-K75958195-037-04-5:10	DB06153	Pizotifen	-0.22917526206441974	-1.0840432651273424	0.2670772102764909	0.39690348567014316	SKB
CPC014_NEU_24H:BRD-K43164539-001-05-7:10	DB02659	Cholic Acid	0.1884830004764096	1.057825899012659	0.2671367471968559	0.39690348567014316	NEU
NMH001_NPC_6H:BRD-A95696066-001-01-7:10	DB09186	Nisoxetine	-0.21221594897362622	-1.06808845727378	0.267221661621258	0.39693471114090256	NPC
CPC016_SKB_24H:BRD-K81418486:10	DB02546	Vorinostat	0.21197035322083452	1.0564388945557475	0.26729568712408425	0.3969497509956518	SKB
LJP008_NPC_24H:K11	DB11962	GSK-1059615	-0.21372014093425562	-1.0762431858937764	0.267396055365189	0.39698450355496934	NPC
CPC018_NPC_24H:BRD-K97399794-001-10-4:10	DB04216	Quercetin	-0.18324585878057884	-1.0483645581794538	0.26744690073688776	0.39698450355496934	NPC
NMH001_NPC_6H:BRD-K70327167-348-11-8:10	DB04786	Suramin	-0.19777355557433773	-1.0606409070381502	0.267927785370064	0.39760329735280403	NPC
LJP009_NPC.TAK_24H:H14	DB07138	Neflamapimod	0.21634869726789335	1.0718257572659808	0.26851003710546334	0.39833855731696816	NPC.TAK
LJP008_SKL_24H:M04	DB02709	Resveratrol	0.18385313779199605	1.053276905559941	0.2685514935678465	0.39833855731696816	SKL
LJP007_SKL.C_24H:M16	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	-0.17758305333822888	-1.0456394689275084	0.2687224669603524	0.39849700758121487	SKL.C
LJP008_NPC.TAK_24H:K11	DB11962	GSK-1059615	-0.20123620457602476	-1.0581511161555364	0.2690813864532455	0.3989340268848594	NPC.TAK
LJP007_NEU_24H:D10	DB08875	Cabozantinib	0.189657843623647	1.0619544513124868	0.2692639375031705	0.39910942013116085	NEU
CPC015_SKB_24H:BRD-A69917777-065-01-4:10	DB15597	Aminopentamide	0.17791507132027942	1.0484238992091455	0.2698561601000625	0.39989180976660027	SKB
CPC016_SKB_24H:BRD-K37561857-001-06-4:10	DB02918	Zardaverine	-0.17709820739923868	-1.0496476248923114	0.2699941049322067	0.40000080606698496	SKB
NMH002_NEU_24H:BRD-K70131229-003-01-2:10	DB02678	beta-D-Galactosamine	-0.20984291047222575	-1.069238721313803	0.2703941771433973	0.40049800391387314	NEU
LJP007_NPC.TAK_24H:B07	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.20586908819889174	-1.060420094080106	0.27066120708453467	0.4007979543287555	NPC.TAK
NMH001_NEU_24H:BRD-A19037878-001-02-3:10	DB04297	Trichostatin A	0.21379835651221668	1.0613673741636824	0.27079918240139234	0.4009067018773711	NEU
LJP009_SKL.C_24H:K23	DB12432	CC-401	0.18497791178042913	1.0523361977822823	0.2713241872949597	0.40158824195289244	SKL.C
LJP007_NPC.CAS9_24H:K19	DB01590	Everolimus	0.2213636215381357	1.0736731626858078	0.2715915997028834	0.4018882842673443	NPC.CAS9
LJP007_SKL.C_24H:L10	DB11836	Sapanisertib	-0.20146547779825816	-1.0539848065954271	0.27174634794156705	0.40202150831460215	SKL.C
NMH002_NPC_24H:BRD-K01493881-001-24-5:10	DB07352	Apigenin	-0.21419764585335496	-1.0725413550254772	0.2718161127525128	0.40202897438538315	NPC
CPC018_SKB_24H:BRD-K03384561-001-01-9:10	DB11366	Roquinimex	0.22504096121274794	1.0851900034715223	0.27221985559961115	0.4025302887371541	SKB
LJP009_NPC_24H:I15	DB12146	Rigosertib	-0.2039820102944075	-1.0601258934222744	0.2725883846534547	0.4029793063939221	NPC
LJP007_NEU_24H:G17	DB01254	Dasatinib	0.2062234385317073	1.060659446715508	0.27303486600340593	0.40354332324843156	NEU
LJP009_SKL_24H:I23	DB11363	Alectinib	-0.2316627197655933	-1.083324391032522	0.2733199761737153	0.4038686232138724	SKL
CPC015_SKB_24H:BRD-K38323065-001-09-0:10	DB03783	Phenacetin	-0.21341688728133795	-1.059742426937382	0.2735613010842369	0.4041290849786634	SKB
LJP007_NEU_24H:D22	DB06616	Bosutinib	-0.21610369637719445	-1.067588875854175	0.2739885851228203	0.40454793395955735	NEU
NMH002_NEU_6H:BRD-K89732114-300-10-5:10	DB00831	Trifluoperazine	0.2020473451936338	1.058549775361163	0.2739978697425506	0.40454793395955735	NEU
CPC017_NPC_24H:BRD-K24053527-004-03-8:10	DB00514	Dextromethorphan	0.18778242199331777	1.0528765141641128	0.2740401973763389	0.40454793395955735	NPC
LJP007_SKL.C_24H:O05	DB07101	PD-0325901	0.2184763642366713	1.0743063643816195	0.2747631466893762	0.4055188090364469	SKL.C
DOSBIO002_NEU_24H:BRD-A19037878:3.33333	DB04297	Trichostatin A	0.21641937804622363	1.0680969315733444	0.2748561975443549	0.4055597860203166	NEU
CPC014_SKB_24H:BRD-K79404599-001-03-6:10	DB06486	Enzastaurin	-0.20227384700152007	-1.0592674560534174	0.2759558157192192	0.4070856155895962	SKB
CPC015_SKB_24H:BRD-K77695569-001-16-9:10	DB00730	Thiabendazole	-0.19947717069482665	-1.055135065901048	0.27616758241758244	0.40730128726923603	SKB
LJP008_SKL.C_24H:M13	DB01262	Decitabine	-0.2087559780182943	-1.061888063405794	0.276354905099474	0.40748081426013116	SKL.C
LPROT003_NPC_6H:B23	DB06589	Pazopanib	-0.19932690536995185	-1.0543727499922044	0.27675502008032127	0.40795198854530623	NPC
CPC016_SKB_24H:BRD-K64994968-001-03-6:10	DB00396	Progesterone	0.20829631540797475	1.068060650867053	0.276805800341028	0.40795198854530623	SKB
LJP009_NPC.TAK_24H:O05	DB07101	PD-0325901	0.20187558462777777	1.05612258077937	0.27708893399901247	0.40827240464939885	NPC.TAK
LJP007_NPC.CAS9_24H:M20	DB12874	Quizartinib	-0.18224273481499226	-1.0446752785011804	0.27754677754677753	0.40885003133046766	NPC.CAS9
LJP009_NPC.TAK_24H:N10	DB08896	Regorafenib	0.21556422966006436	1.0657803442013942	0.2778109577845535	0.4091421692170807	NPC.TAK
LJP007_NPC_24H:M10	DB05575	Motesanib	0.19052651489138867	1.04958695878517	0.2779485428051002	0.40924777148738617	NPC
CPC014_NPC_24H:BRD-A75409952:10	DB08059	Wortmannin	0.19597546744001793	1.0520878715677926	0.278431601025402	0.40981371412880957	NPC
CPC016_NPC_24H:BRD-K69600043-328-03-0:10	DB00372	Thiethylperazine	0.2090889137775334	1.0667864215989513	0.2784648563003389	0.40981371412880957	NPC
DOSBIO002_NEU_24H:BRD-K27305650:10	DB02656	LY-294002	0.21385790210392716	1.0671409053952237	0.27855402589015765	0.4098478467147464	NEU
CPC018_NPC_24H:BRD-A64290322-001-01-6:10	DB00091	Cyclosporine	-0.18619349508823893	-1.050112648678984	0.2791607176112732	0.4106432341466325	NPC
CPC014_NPC_24H:BRD-K13927029-001-01-9:10	DB00162	Vitamin A	0.2218714962543741	1.0749755452240035	0.28021323520739716	0.41209389609572705	NPC
LJP008_NPC.TAK_24H:L14	DB08756	Y-27632	0.20827928355507008	1.0633626796388556	0.28077723802914645	0.4128256100916113	NPC.TAK
LJP008_SKL_24H:P14	DB11662	Rabusertib	-0.20182728824746554	-1.0530031025808795	0.28191186517877476	0.4143957658519992	SKL
LPROT002_NPC.TAK_6H:O06	DB00864	Tacrolimus	-0.22140369716360891	-1.0675938268517282	0.2822725843788403	0.4148278434259181	NPC.TAK
LJP009_SKL.C_24H:H08	DB08912	Dabrafenib	-0.19522742176508953	-1.047007362577032	0.282672206712978	0.41531687514215215	SKL.C
LJP009_NPC_24H:G11	DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	-0.2310936350335543	-1.0785375946734521	0.28286257319578567	0.4154982985793853	NPC
CPC016_SKB_24H:BRD-K36927236-001-15-1:10	DB01016	Glyburide	-0.1931259062144419	-1.0500664571907203	0.28363266689257877	0.4165309992285341	SKB
LJP008_SKL.C_24H:G13	DB01254	Dasatinib	0.22660976088132062	1.0672983168574972	0.28377684722409835	0.4166442389402266	SKL.C
CPC015_NPC_24H:BRD-K19136521-001-03-0:10	DB02052	Indirubin-3'-monoxime	-0.18237123587974488	-1.047340592753416	0.28412162162162163	0.4170518699228529	NPC
LJP007_NPC.CAS9_24H:B07	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	0.1939634602949631	1.051190945131237	0.28434343434343434	0.41727885994363667	NPC.CAS9
CPC014_SKB_24H:BRD-K43797669-001-13-0:10	DB01645	Genistein	0.1867485163447839	1.0500501877394692	0.284809335278183	0.41786386177328116	SKB
LJP009_SKL.C_24H:O21	DB07232	Veliparib	-0.20916321627442608	-1.0588674811054872	0.28505186316318737	0.4181209383635702	SKL.C
NMH002_NPC_6H:BRD-K97399794-001-12-0:10	DB04216	Quercetin	0.20891019615136674	1.06142046901392	0.2852069656441918	0.4182157580963951	NPC
CPC015_NPC_24H:BRD-K82562631-236-03-8:10	DB00500	Tolmetin	0.19350281826822713	1.0499128152152846	0.2852511537434685	0.4182157580963951	NPC
LJP007_NPC_24H:D03	DB12494	SGI-1776	0.2015464774755815	1.0523826995533987	0.28723168228964446	0.4210201062725982	NPC
LJP009_NPC.CAS9_24H:K20	DB12432	CC-401	0.21865984609788047	1.0673698349963816	0.2876863684771033	0.4215871009624359	NPC.CAS9
CPC018_NPC_24H:BRD-K50398167-236-12-8:10	DB00939	Meclofenamic acid	-0.1996144388049214	-1.0556997055991106	0.28904599552385535	0.4234300566024009	NPC
NMH002_NPC_24H:BRD-K77830450-001-03-2:10	DB02587	Colforsin	0.21345882018199344	1.0718142216241706	0.28917211095641	0.4234300566024009	NPC
LJP007_NPC.CAS9_24H:E12	DB05913	OSI-930	-0.19574719004666946	-1.0475693574600675	0.2892337635730383	0.4234300566024009	NPC.CAS9
LJP008_SKL_24H:J09	DB05223	Pracinostat	0.21591778354818858	1.0612994940721734	0.28923988153998026	0.4234300566024009	SKL
LJP008_NPC_24H:N10	DB02665	(1R,2S)-2-Phenylcyclopropanaminium	0.22247651830950818	1.0711088614050193	0.28928479720228417	0.4234300566024009	NPC
LJP007_SKL.C_24H:L09	DB11836	Sapanisertib	0.2199544894299052	1.0647647542407916	0.2893560236074234	0.4234345391400034	SKL.C
LJP008_SKL_24H:O04	DB07101	PD-0325901	-0.2050646562664138	-1.053317235571213	0.28963889544489024	0.42374866191796	SKL
CPC015_SKB_24H:BRD-K57179821-001-08-9:10	DB00265	Crotamiton	0.21862814857003737	1.0631391403123114	0.29039019208131156	0.4247477921377696	SKB
LJP007_NPC_24H:D21	DB06616	Bosutinib	-0.19825938452048775	-1.0499685424387712	0.29078819873701095	0.4252298235768155	NPC
LJP008_SKL_24H:L24	DB05015	Belinostat	-0.20296072841937404	-1.05163701155156	0.2912314104873154	0.4257777175681815	SKL
LJP008_SKL.C_24H:L18	DB08756	Y-27632	0.20164882328647474	1.05426873917828	0.29152597252416856	0.4261073347697936	SKL.C
LJP007_NPC.TAK_24H:I23	DB13005	Rebastinib	-0.20374408351079581	-1.0534041242085528	0.29159405668164723	0.4261073347697936	NPC.TAK
LJP009_SKL.C_24H:B09	DB12242	AZD-7762	-0.22190602723931732	-1.0713441375315023	0.2921511627906977	0.4268210308691943	SKL.C
LJP008_NPC.CAS9_24H:G24	DB00928	Azacitidine	-0.22859847453559168	-1.0750738426726534	0.29225963207219713	0.426879105203971	NPC.CAS9
